Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
January 31 2019,Lewis,WA,Truck,0,0,0,25655,25655,0.00
November 30 2024,Kootenai,ID,Passenger,3,3,6,82,88,6.82
September 30 2024,Garfield,OK,Passenger,1,0,1,17,18,5.56
August 31 2023,Adams,WA,Truck,3,0,3,5364,5367,0.06
May 31 2025,Arlington,VA,Passenger,3,0,3,101,104,2.88
January 31 2018,Spokane,WA,Passenger,300,254,554,300659,301213,0.18
August 31 2022,Pinal,AZ,Passenger,0,1,1,152,153,0.65
February 28 2022,Douglas,CO,Passenger,1,1,2,95,97,2.06
March 31 2023,Chelan,WA,Truck,23,0,23,23133,23156,0.10
October 31 2018,Wise,TX,Passenger,1,0,1,5,6,16.67
January 31 2023,DeKalb,GA,Passenger,1,0,1,55,56,1.79
December 31 2024,Sacramento,CA,Passenger,1,0,1,145,146,0.68
September 30 2018,Douglas,WA,Passenger,48,33,81,27839,27920,0.29
August 31 2023,Gwinnett,GA,Passenger,1,0,1,58,59,1.69
March 31 2023,Williamson,TX,Passenger,0,1,1,100,101,0.99
February 28 2025,Multnomah,OR,Passenger,7,1,8,395,403,1.99
December 31 2024,Duval,FL,Passenger,2,1,3,212,215,1.40
October 31 2022,Anne Arundel,MD,Passenger,2,3,5,335,340,1.47
June 30 2018,Lincoln,WA,Passenger,2,7,9,7679,7688,0.12
May 31 2018,Norfolk,MA,Passenger,1,0,1,41,42,2.38
November 30 2018,Skamania,WA,Passenger,18,14,32,8724,8756,0.37
October 31 2018,San Juan,WA,Truck,0,0,0,5782,5782,0.00
August 31 2019,Jefferson,WA,Truck,0,0,0,9671,9671,0.00
December 31 2022,Shasta,CA,Passenger,1,0,1,31,32,3.12
November 30 2024,New York,NY,Passenger,4,0,4,28,32,12.50
July 31 2023,St. Lawrence,NY,Passenger,1,1,2,5,7,28.57
May 31 2018,Wise,TX,Passenger,1,0,1,5,6,16.67
May 31 2024,Marin,CA,Passenger,3,2,5,36,41,12.20
April 30 2019,Clark,WA,Passenger,1414,897,2311,312399,314710,0.73
August 31 2021,Spartanburg,SC,Passenger,0,1,1,51,52,1.92
April 30 2019,Marion,OR,Passenger,1,0,1,127,128,0.78
January 31 2020,Honolulu,HI,Passenger,4,2,6,522,528,1.14
October 31 2022,Harnett,NC,Passenger,3,0,3,178,181,1.66
November 30 2019,El Paso,CO,Passenger,3,2,5,764,769,0.65
April 30 2021,Clark,WA,Truck,0,0,0,84106,84106,0.00
July 31 2017,Ferry,WA,Passenger,1,1,2,4401,4403,0.05
April 30 2023,Anne Arundel,MD,Passenger,2,2,4,330,334,1.20
April 30 2024,Baltimore,MD,Passenger,1,0,1,73,74,1.35
April 30 2025,Manassas,VA,Passenger,1,0,1,6,7,14.29
February 29 2024,Jefferson,WA,Passenger,681,282,963,24027,24990,3.85
August 31 2020,Walla Walla,WA,Passenger,81,64,145,35851,35996,0.40
June 30 2021,Suffolk,MA,Passenger,1,2,3,37,40,7.50
August 31 2019,Anne Arundel,MD,Passenger,1,1,2,431,433,0.46
January 31 2018,Nassau,NY,Passenger,1,0,1,39,40,2.50
October 31 2019,Whitman,WA,Truck,0,0,0,8592,8592,0.00
January 31 2025,Jefferson,NY,Passenger,3,0,3,157,160,1.88
June 30 2022,Williams,ND,Passenger,0,1,1,8,9,11.11
February 29 2024,Hardin,KY,Truck,1,0,1,20,21,4.76
November 30 2019,Multnomah,OR,Passenger,4,6,10,792,802,1.25
January 31 2020,Placer,CA,Passenger,1,0,1,107,108,0.93
August 31 2021,Asotin,WA,Passenger,21,17,38,12700,12738,0.30
September 30 2019,Pinal,AZ,Passenger,2,0,2,216,218,0.92
July 31 2021,Milwaukee,WI,Passenger,1,0,1,52,53,1.89
May 31 2025,Pend Oreille,WA,Truck,6,0,6,5360,5366,0.11
January 31 2021,Philadelphia,PA,Passenger,1,0,1,68,69,1.45
October 31 2019,Adams,WA,Truck,0,0,0,5147,5147,0.00
May 31 2021,Jefferson,WA,Passenger,322,182,504,24849,25353,1.99
November 30 2020,Douglas,CO,Passenger,1,1,2,88,90,2.22
October 31 2022,Will,IL,Passenger,0,1,1,19,20,5.00
January 31 2023,Chesterfield,VA,Passenger,1,0,1,45,46,2.17
August 31 2020,Walla Walla,WA,Truck,0,0,0,13740,13740,0.00
October 31 2021,Allegheny,PA,Passenger,2,1,3,78,81,3.70
April 30 2023,Kern,CA,Passenger,2,1,3,215,218,1.38
December 31 2023,Chesterfield,VA,Passenger,1,0,1,41,42,2.38
July 31 2022,Allen,IN,Passenger,1,0,1,18,19,5.26
January 31 2019,Arlington,VA,Passenger,1,2,3,169,172,1.74
November 30 2020,Rockingham,NH,Passenger,1,0,1,28,29,3.45
September 30 2018,Los Angeles,CA,Passenger,6,6,12,1170,1182,1.02
September 30 2022,Allegheny,PA,Passenger,2,1,3,71,74,4.05
October 31 2022,Alexandria,VA,Passenger,4,0,4,116,120,3.33
December 31 2021,Sarasota,FL,Passenger,2,0,2,47,49,4.08
July 31 2023,St. Louis,MN,Passenger,0,1,1,7,8,12.50
October 31 2017,Los Angeles,CA,Passenger,4,3,7,1265,1272,0.55
October 31 2018,Prince William,VA,Passenger,0,5,5,250,255,1.96
May 31 2023,San Joaquin,CA,Passenger,0,1,1,97,98,1.02
June 30 2022,Dorchester,SC,Passenger,1,0,1,71,72,1.39
May 31 2023,Coryell,TX,Passenger,1,0,1,83,84,1.19
April 30 2023,Arapahoe,CO,Passenger,1,1,2,98,100,2.00
July 31 2021,Williams,ND,Passenger,0,1,1,8,9,11.11
May 31 2020,Wahkiakum,WA,Truck,0,0,0,1756,1756,0.00
July 31 2020,Henrico,VA,Passenger,0,1,1,21,22,4.55
March 31 2025,Newport,RI,Truck,1,0,1,9,10,10.00
September 30 2020,Skamania,WA,Passenger,32,21,53,8363,8416,0.63
April 30 2018,Frederick,MD,Passenger,0,1,1,85,86,1.16
January 31 2024,Saratoga,NY,Passenger,1,1,2,45,47,4.26
May 31 2018,Riverside,CA,Passenger,2,2,4,741,745,0.54
September 30 2017,Santa Fe,NM,Passenger,0,1,1,44,45,2.22
February 28 2021,Eagle,CO,Passenger,1,0,1,7,8,12.50
September 30 2024,Escambia,FL,Passenger,1,1,2,115,117,1.71
October 31 2023,King,WA,Passenger,66282,16157,82439,1316548,1398987,5.89
February 28 2017,Chelan,WA,Passenger,55,29,84,51757,51841,0.16
March 31 2023,Greene,OH,Passenger,1,0,1,29,30,3.33
April 30 2022,Montgomery,MD,Passenger,3,2,5,218,223,2.24
April 30 2021,Orange,NC,Passenger,1,0,1,12,13,7.69
April 30 2023,Sacramento,CA,Passenger,3,1,4,219,223,1.79
August 31 2022,Whatcom,WA,Passenger,1916,762,2678,148508,151186,1.77
June 30 2017,Stevens,WA,Truck,0,0,0,18255,18255,0.00
December 31 2018,Anne Arundel,MD,Passenger,0,1,1,449,450,0.22
June 30 2023,Garfield,WA,Passenger,1,3,4,1294,1298,0.31
July 31 2024,Plaquemines,LA,Passenger,1,1,2,17,19,10.53
October 31 2024,Newport News,VA,Passenger,1,0,1,91,92,1.09
July 31 2023,Washington,WI,Passenger,1,0,1,1,2,50.00
February 28 2018,Moore,NC,Passenger,0,1,1,198,199,0.50
February 29 2024,Clark,NV,Passenger,11,4,15,512,527,2.85
April 30 2020,Sumter,FL,Passenger,0,1,1,9,10,10.00
July 31 2020,Tarrant,TX,Passenger,1,0,1,191,192,0.52
December 31 2020,Bexar,TX,Passenger,2,5,7,618,625,1.12
April 30 2017,Northampton,PA,Passenger,2,0,2,189,191,1.05
March 31 2022,Franklin,OH,Passenger,1,0,1,69,70,1.43
August 31 2022,Douglas,NE,Passenger,1,2,3,44,47,6.38
May 31 2022,Richland,SC,Passenger,0,1,1,143,144,0.69
January 31 2023,Kittitas,WA,Truck,5,0,5,14543,14548,0.03
December 31 2023,Orange,FL,Passenger,5,0,5,76,81,6.17
September 30 2018,Grays Harbor,WA,Passenger,55,65,120,47151,47271,0.25
July 31 2022,El Paso,CO,Passenger,4,7,11,657,668,1.65
December 31 2018,Montgomery,AL,Passenger,1,1,2,46,48,4.17
February 29 2020,Yakima,WA,Truck,0,0,0,59597,59597,0.00
February 28 2022,Saratoga,NY,Passenger,1,0,1,46,47,2.13
October 31 2018,Yakima,WA,Passenger,71,96,167,164370,164537,0.10
March 31 2018,Shelby,TN,Passenger,0,1,1,107,108,0.93
August 31 2024,New Haven,CT,Passenger,1,2,3,22,25,12.00
September 30 2020,Pend Oreille,WA,Passenger,8,4,12,9177,9189,0.13
March 31 2021,Clinton,PA,Passenger,1,0,1,0,1,100.00
August 31 2024,Palm Beach,FL,Passenger,2,0,2,44,46,4.35
July 31 2020,Carroll,NH,Passenger,0,1,1,3,4,25.00
May 31 2021,Boulder,CO,Passenger,1,1,2,54,56,3.57
April 30 2022,Hillsborough,FL,Passenger,0,2,2,150,152,1.32
February 29 2024,Pueblo,CO,Passenger,1,0,1,19,20,5.00
November 30 2019,Montgomery,AL,Passenger,1,1,2,38,40,5.00
November 30 2017,Kent,MI,Passenger,0,1,1,36,37,2.70
May 31 2025,Yakima,WA,Passenger,1150,454,1604,163285,164889,0.97
June 30 2018,Norfolk,MA,Passenger,1,0,1,42,43,2.33
September 30 2024,Pinellas,FL,Passenger,1,0,1,50,51,1.96
July 31 2021,Walla Walla,WA,Truck,0,0,0,14042,14042,0.00
July 31 2019,Cochise,AZ,Passenger,0,1,1,117,118,0.85
April 30 2020,Whitman,WA,Passenger,44,48,92,22284,22376,0.41
February 29 2020,Santa Clara,CA,Passenger,11,2,13,370,383,3.39
December 31 2023,San Juan,WA,Truck,24,0,24,5900,5924,0.41
February 28 2023,Baltimore,MD,Passenger,1,0,1,78,79,1.27
July 31 2022,Garfield,WA,Passenger,1,3,4,1316,1320,0.30
January 31 2021,Montgomery,OH,Passenger,0,1,1,55,56,1.79
May 31 2025,Moore,NC,Passenger,2,0,2,84,86,2.33
May 31 2025,Douglas,NE,Passenger,1,2,3,11,14,21.43
April 30 2022,Prince William,VA,Passenger,0,4,4,204,208,1.92
January 31 2023,Chelan,WA,Passenger,555,147,702,54229,54931,1.28
March 31 2023,Montgomery,TX,Passenger,1,0,1,35,36,2.78
April 30 2025,Snohomish,WA,Passenger,24494,4869,29363,517239,546602,5.37
December 31 2019,Klickitat,WA,Passenger,45,38,83,15666,15749,0.53
January 31 2023,Alameda,CA,Passenger,9,1,10,232,242,4.13
November 30 2021,Botetourt,VA,Passenger,1,0,1,0,1,100.00
September 30 2021,Kings,NY,Passenger,2,0,2,76,78,2.56
August 31 2022,San Mateo,CA,Passenger,3,1,4,106,110,3.64
August 31 2024,Laramie,WY,Passenger,1,1,2,27,29,6.90
September 30 2024,Madison,AL,Passenger,1,0,1,33,34,2.94
February 28 2021,Island,WA,Passenger,546,295,841,62610,63451,1.33
January 31 2020,Moore,NC,Passenger,0,1,1,171,172,0.58
December 31 2019,Arlington,VA,Passenger,0,2,2,160,162,1.23
June 30 2024,King,WA,Passenger,78941,19208,98149,1306048,1404197,6.99
February 28 2022,Mason,WA,Truck,0,0,0,21132,21132,0.00
November 30 2021,King,WA,Truck,6,1,7,183094,183101,0.00
July 31 2023,San Mateo,CA,Passenger,6,1,7,96,103,6.80
February 28 2017,Allegheny,PA,Passenger,1,0,1,93,94,1.06
June 30 2017,Island,WA,Truck,0,0,0,20488,20488,0.00
September 30 2022,Fairbanks North Star,AK,Passenger,0,1,1,77,78,1.28
November 30 2022,Pima,AZ,Passenger,1,0,1,269,270,0.37
November 30 2017,Kitsap,WA,Truck,1,0,1,52633,52634,0.00
March 31 2019,Clay,FL,Passenger,0,1,1,89,90,1.11
September 30 2021,Ulster,NY,Passenger,1,0,1,15,16,6.25
February 29 2024,Monterey,CA,Truck,1,0,1,32,33,3.03
April 30 2019,DeKalb,GA,Passenger,1,0,1,86,87,1.15
July 31 2021,Thurston,WA,Truck,0,0,0,56358,56358,0.00
August 31 2019,Penobscot,ME,Passenger,0,1,1,15,16,6.25
June 30 2022,Mohave,AZ,Passenger,1,0,1,62,63,1.59
April 30 2022,Boulder,CO,Passenger,2,0,2,47,49,4.08
September 30 2022,Maricopa,AZ,Passenger,19,3,22,1184,1206,1.82
September 30 2018,Pierce,WA,Truck,0,0,0,138365,138365,0.00
August 31 2023,Jefferson,WA,Truck,11,0,11,9323,9334,0.12
August 31 2022,Lewis,WA,Truck,0,0,0,26294,26294,0.00
January 31 2023,Kern,CA,Passenger,2,1,3,225,228,1.32
August 31 2017,Norfolk,VA,Passenger,1,1,2,309,311,0.64
May 31 2022,Anne Arundel,MD,Passenger,2,3,5,369,374,1.34
April 30 2017,Klickitat,WA,Truck,0,0,0,7944,7944,0.00
June 30 2022,Medina,TX,Passenger,1,0,1,9,10,10.00
July 31 2017,Norfolk,MA,Passenger,1,0,1,40,41,2.44
September 30 2022,Clark,WA,Passenger,4473,1885,6358,314669,321027,1.98
September 30 2017,El Paso,CO,Passenger,2,1,3,792,795,0.38
February 28 2021,Montgomery,TX,Passenger,2,0,2,58,60,3.33
May 31 2024,Dakota,MN,Passenger,0,1,1,11,12,8.33
August 31 2019,Okanogan,WA,Passenger,25,26,51,26175,26226,0.19
June 30 2019,Collier,FL,Passenger,1,0,1,26,27,3.70
March 31 2018,Montgomery,PA,Passenger,1,0,1,36,37,2.70
August 31 2024,Clatsop,OR,Passenger,1,0,1,34,35,2.86
September 30 2021,Calvert,MD,Passenger,0,3,3,95,98,3.06
December 31 2022,Will,IL,Passenger,0,1,1,17,18,5.56
April 30 2023,Sacramento,CA,Truck,1,0,1,35,36,2.78
September 30 2018,Carson City,NV,Passenger,1,0,1,15,16,6.25
November 30 2022,Orange,NC,Passenger,1,0,1,7,8,12.50
January 31 2019,Maricopa,AZ,Passenger,5,3,8,1712,1720,0.47
May 31 2019,Cascade,MT,Passenger,0,1,1,68,69,1.45
June 30 2018,Klamath,OR,Passenger,1,0,1,39,40,2.50
April 30 2024,Whitman,WA,Passenger,224,126,350,21843,22193,1.58
January 31 2018,Anne Arundel,MD,Passenger,0,1,1,472,473,0.21
April 30 2023,Kittitas,WA,Truck,8,0,8,14517,14525,0.06
October 31 2024,Christian,MO,Passenger,0,1,1,8,9,11.11
August 31 2020,Fort Bend,TX,Passenger,1,0,1,48,49,2.04
January 31 2021,Benton,WA,Truck,0,0,0,43300,43300,0.00
June 30 2017,Grant,WA,Passenger,20,27,47,60830,60877,0.08
April 30 2019,Charles,MD,Passenger,0,1,1,86,87,1.15
February 29 2024,Skamania,WA,Passenger,143,56,199,7972,8171,2.44
October 31 2017,Grays Harbor,WA,Passenger,38,41,79,45366,45445,0.17
November 30 2020,Camden,NJ,Passenger,0,1,1,20,21,4.76
February 28 2023,Franklin,OH,Passenger,1,0,1,69,70,1.43
December 31 2022,Camden,NJ,Passenger,0,1,1,11,12,8.33
March 31 2022,Bartow,GA,Passenger,0,1,1,4,5,20.00
April 30 2020,Lincoln,WA,Passenger,4,12,16,7672,7688,0.21
October 31 2019,Manassas,VA,Passenger,0,1,1,7,8,12.50
April 30 2022,Sumter,SC,Passenger,0,1,1,27,28,3.57
March 31 2024,Santa Cruz,CA,Passenger,1,0,1,24,25,4.00
August 31 2023,Richmond,GA,Passenger,0,1,1,63,64,1.56
April 30 2022,Marion,IN,Passenger,1,0,1,50,51,1.96
May 31 2018,Flathead,MT,Passenger,1,0,1,60,61,1.64
March 31 2017,Essex,MA,Passenger,1,0,1,26,27,3.70
March 31 2021,Portsmouth,VA,Passenger,0,1,1,78,79,1.27
January 31 2023,Newport,RI,Passenger,0,1,1,61,62,1.61
February 29 2024,Cowlitz,WA,Truck,14,0,14,27812,27826,0.05
June 30 2020,Pierce,WA,Truck,0,0,0,142022,142022,0.00
October 31 2021,Pima,AZ,Passenger,1,1,2,319,321,0.62
January 31 2021,Kauai,HI,Passenger,1,0,1,22,23,4.35
November 30 2019,Valencia,NM,Passenger,1,0,1,8,9,11.11
November 30 2021,Island,WA,Truck,0,0,0,21429,21429,0.00
April 30 2024,Pinal,AZ,Passenger,3,1,4,96,100,4.00
October 31 2020,Mercer,NJ,Passenger,0,1,1,12,13,7.69
May 31 2018,Cowlitz,WA,Passenger,58,75,133,71504,71637,0.19
November 30 2023,Whatcom,WA,Passenger,2896,1025,3921,147556,151477,2.59
July 31 2022,Flathead,MT,Passenger,1,0,1,46,47,2.13
November 30 2017,Richland,SC,Passenger,0,1,1,179,180,0.56
September 30 2024,Johnson,MO,Passenger,1,0,1,28,29,3.45
February 28 2022,Thurston,WA,Passenger,1968,990,2958,195217,198175,1.49
August 31 2021,Maricopa,AZ,Passenger,10,5,15,1434,1449,1.04
March 31 2019,Jefferson,CO,Passenger,0,2,2,60,62,3.23
January 31 2018,Grant,WA,Passenger,29,37,66,62275,62341,0.11
January 31 2019,Travis,TX,Passenger,3,1,4,219,223,1.79
May 31 2022,El Paso,CO,Passenger,4,7,11,676,687,1.60
October 31 2023,King,WA,Truck,898,2,900,173336,174236,0.52
December 31 2024,Orange,NC,Passenger,1,0,1,5,6,16.67
February 28 2023,San Juan,WA,Truck,10,0,10,5892,5902,0.17
April 30 2023,Burlington,NJ,Passenger,2,2,4,97,101,3.96
May 31 2020,King,WA,Passenger,23994,7689,31683,1373384,1405067,2.25
February 29 2024,San Mateo,CA,Passenger,4,1,5,87,92,5.43
November 30 2017,San Juan,WA,Passenger,126,41,167,13778,13945,1.20
February 28 2021,Ferry,WA,Truck,0,0,0,3623,3623,0.00
May 31 2023,Jefferson,WA,Passenger,551,261,812,24251,25063,3.24
April 30 2025,Franklin,WA,Passenger,695,215,910,62233,63143,1.44
September 30 2023,Adams,WA,Passenger,26,13,39,13093,13132,0.30
April 30 2019,Lee,AL,Passenger,1,0,1,36,37,2.70
March 31 2021,Frederick,MD,Passenger,1,1,2,65,67,2.99
September 30 2024,Falls Church,VA,Passenger,1,0,1,6,7,14.29
March 31 2017,Pierce,WA,Truck,0,0,0,138122,138122,0.00
April 30 2025,Brevard,FL,Passenger,1,0,1,51,52,1.92
February 28 2018,Lane,OR,Passenger,0,1,1,205,206,0.49
January 31 2025,Chesterfield,VA,Passenger,1,0,1,37,38,2.63
May 31 2022,Asotin,WA,Passenger,23,19,42,12685,12727,0.33
May 31 2025,Walla Walla,WA,Truck,28,0,28,13331,13359,0.21
December 31 2022,Sacramento,CA,Truck,1,0,1,40,41,2.44
February 28 2025,Pulaski,AR,Truck,1,0,1,4,5,20.00
February 29 2024,Bexar,TX,Passenger,4,4,8,405,413,1.94
January 31 2018,Ramsey,MN,Passenger,1,0,1,40,41,2.44
February 28 2025,Laramie,WY,Passenger,1,1,2,21,23,8.70
August 31 2021,Sonoma,CA,Passenger,0,1,1,96,97,1.03
March 31 2019,Douglas,WA,Truck,0,0,0,12156,12156,0.00
March 31 2021,Hennepin,MN,Passenger,2,0,2,98,100,2.00
April 30 2019,Skamania,WA,Truck,0,0,0,4041,4041,0.00
July 31 2019,Nueces,TX,Passenger,1,1,2,95,97,2.06
June 30 2023,Plaquemines,LA,Passenger,1,1,2,16,18,11.11
July 31 2019,Sarasota,FL,Passenger,1,0,1,39,40,2.50
August 31 2017,District of Columbia,DC,Passenger,0,2,2,202,204,0.98
September 30 2023,Fulton,GA,Passenger,1,1,2,75,77,2.60
March 31 2024,Wise,TX,Passenger,2,0,2,5,7,28.57
August 31 2018,Walla Walla,WA,Passenger,34,47,81,35857,35938,0.23
August 31 2024,Howard,MD,Passenger,0,2,2,53,55,3.64
July 31 2020,Calvert,MD,Passenger,0,2,2,91,93,2.15
December 31 2022,Orange,NY,Passenger,0,1,1,47,48,2.08
July 31 2023,,,Passenger,6,2,8,322,330,2.42
January 31 2018,Contra Costa,CA,Passenger,0,1,1,460,461,0.22
March 31 2018,Duval,FL,Passenger,1,2,3,376,379,0.79
August 31 2023,Middlesex,CT,Passenger,1,0,1,10,11,9.09
November 30 2024,Washington,WI,Passenger,1,0,1,0,1,100.00
December 31 2018,Suffolk,MA,Passenger,0,1,1,43,44,2.27
June 30 2024,Thurston,WA,Passenger,4444,1571,6015,189148,195163,3.08
May 31 2023,Spotsylvania,VA,Passenger,1,0,1,29,30,3.33
February 28 2017,Cowlitz,WA,Truck,0,0,0,27865,27865,0.00
March 31 2024,Walla Walla,WA,Passenger,279,144,423,35332,35755,1.18
August 31 2021,Skamania,WA,Truck,0,0,0,4034,4034,0.00
January 31 2022,Loudoun,VA,Passenger,1,0,1,76,77,1.30
December 31 2020,Putnam,TN,Passenger,0,1,1,5,6,16.67
November 30 2017,Utah,UT,Passenger,0,1,1,151,152,0.66
December 31 2024,Washtenaw,MI,Passenger,0,2,2,18,20,10.00
April 30 2019,Vigo,IN,Passenger,1,0,1,5,6,16.67
February 28 2023,Monroe,WI,Passenger,1,0,1,11,12,8.33
May 31 2024,Walla Walla,WA,Truck,12,0,12,13634,13646,0.09
August 31 2019,Asotin,WA,Passenger,12,7,19,12634,12653,0.15
August 31 2018,Kootenai,ID,Passenger,0,1,1,227,228,0.44
January 31 2018,Volusia,FL,Passenger,0,1,1,35,36,2.78
May 31 2024,Atlantic,NJ,Passenger,1,0,1,6,7,14.29
June 30 2017,Honolulu,HI,Passenger,3,2,5,609,614,0.81
June 30 2019,Fulton,GA,Passenger,1,3,4,109,113,3.54
May 31 2018,Pierce,WA,Passenger,1185,1126,2311,530178,532489,0.43
January 31 2021,Arlington,VA,Passenger,0,1,1,149,150,0.67
December 31 2022,Allen,IN,Passenger,1,0,1,17,18,5.56
December 31 2022,Owyhee,ID,Passenger,1,0,1,3,4,25.00
November 30 2020,Chesapeake,VA,Passenger,0,2,2,425,427,0.47
December 31 2019,Riverside,CA,Passenger,6,1,7,680,687,1.02
December 31 2019,Franklin,WA,Truck,0,0,0,19769,19769,0.00
May 31 2022,Clark,NV,Passenger,10,4,14,670,684,2.05
May 31 2021,King,WA,Passenger,30008,8927,38935,1366610,1405545,2.77
February 28 2022,Clackamas,OR,Passenger,2,0,2,197,199,1.01
May 31 2021,Clallam,WA,Passenger,321,209,530,50369,50899,1.04
February 28 2022,Orange,FL,Passenger,3,0,3,119,122,2.46
April 30 2023,New Haven,CT,Passenger,0,2,2,28,30,6.67
September 30 2020,Harford,MD,Passenger,0,1,1,62,63,1.59
July 31 2023,Harris,TX,Passenger,2,2,4,201,205,1.95
November 30 2019,Botetourt,VA,Passenger,1,0,1,0,1,100.00
January 31 2024,Hardin,KY,Truck,1,0,1,20,21,4.76
September 30 2023,Stafford,VA,Passenger,3,0,3,78,81,3.70
January 31 2020,Polk,FL,Passenger,1,0,1,81,82,1.22
May 31 2017,Spokane,WA,Truck,1,0,1,90309,90310,0.00
March 31 2024,San Bernardino,CA,Passenger,6,1,7,328,335,2.09
March 31 2020,Goochland,VA,Passenger,2,1,3,287,290,1.03
April 30 2018,Wahkiakum,WA,Truck,0,0,0,1668,1668,0.00
May 31 2022,Sevier,AR,Passenger,0,1,1,1,2,50.00
November 30 2023,Benton,AR,Passenger,1,0,1,25,26,3.85
November 30 2022,Alameda,CA,Passenger,7,2,9,234,243,3.70
January 31 2018,Douglas,WA,Passenger,43,33,76,27219,27295,0.28
December 31 2020,Fresno,CA,Passenger,2,0,2,197,199,1.01
October 31 2023,Rockingham,NH,Passenger,1,0,1,16,17,5.88
September 30 2022,Riverside,CA,Passenger,10,1,11,543,554,1.99
June 30 2022,Clark,WA,Truck,7,0,7,82693,82700,0.01
October 31 2022,Marion,OR,Passenger,1,0,1,107,108,0.93
August 31 2018,Clallam,WA,Passenger,128,115,243,50103,50346,0.48
August 31 2022,Cowlitz,WA,Passenger,351,172,523,70294,70817,0.74
February 28 2023,Carroll,MD,Passenger,0,1,1,22,23,4.35
May 31 2023,Rockingham,NH,Passenger,1,0,1,20,21,4.76
April 30 2022,Riverside,CA,Passenger,10,0,10,570,580,1.72
February 28 2025,Whatcom,WA,Truck,160,0,160,42148,42308,0.38
December 31 2024,Montgomery,TX,Passenger,1,0,1,19,20,5.00
January 31 2020,Spokane,WA,Passenger,684,467,1151,316492,317643,0.36
October 31 2022,Stevens,WA,Passenger,83,56,139,29900,30039,0.46
December 31 2022,El Dorado,CA,Passenger,1,0,1,29,30,3.33
December 31 2024,Lee,AL,Passenger,1,0,1,15,16,6.25
January 31 2017,Mason,WA,Passenger,48,58,106,42793,42899,0.25
September 30 2022,San Juan,WA,Truck,6,0,6,5943,5949,0.10
December 31 2023,El Paso,TX,Passenger,3,2,5,320,325,1.54
September 30 2017,Whatcom,WA,Truck,2,0,2,41822,41824,0.00
August 31 2023,Virginia Beach,VA,Passenger,6,2,8,502,510,1.57
April 30 2022,Adams,WA,Passenger,16,10,26,12948,12974,0.20
September 30 2022,Franklin,WA,Truck,2,0,2,20900,20902,0.01
July 31 2020,Grant,WA,Truck,0,0,0,27163,27163,0.00
January 31 2025,Carroll,MD,Passenger,0,1,1,10,11,9.09
August 31 2020,Adams,WA,Truck,0,0,0,5299,5299,0.00
May 31 2024,Sacramento,CA,Truck,1,0,1,29,30,3.33
February 29 2024,Columbia,WA,Truck,0,0,0,1551,1551,0.00
January 31 2019,Middlesex,MA,Passenger,1,0,1,119,120,0.83
July 31 2020,Sussex,NJ,Passenger,1,0,1,3,4,25.00
November 30 2022,Duval,FL,Passenger,1,1,2,302,304,0.66
July 31 2018,Thurston,WA,Truck,0,0,0,54364,54364,0.00
October 31 2018,Nassau,NY,Passenger,3,0,3,38,41,7.32
June 30 2021,El Dorado,CA,Passenger,1,0,1,39,40,2.50
June 30 2019,Wise,TX,Passenger,1,0,1,5,6,16.67
October 31 2024,Benton,AR,Passenger,1,0,1,16,17,5.88
October 31 2024,DuPage,IL,Passenger,6,0,6,29,35,17.14
June 30 2017,Ferry,WA,Truck,0,0,0,3539,3539,0.00
May 31 2025,Hennepin,MN,Passenger,1,0,1,34,35,2.86
April 30 2017,Madison,ID,Passenger,1,0,1,39,40,2.50
December 31 2021,Chelan,WA,Passenger,409,115,524,54631,55155,0.95
August 31 2019,Rogers,OK,Passenger,1,0,1,10,11,9.09
September 30 2021,Prince George's,MD,Passenger,2,1,3,158,161,1.86
February 28 2019,Wahkiakum,WA,Passenger,1,1,2,3017,3019,0.07
March 31 2017,New Haven,CT,Passenger,0,1,1,60,61,1.64
December 31 2024,Saratoga,NY,Passenger,1,1,2,38,40,5.00
July 31 2022,Clackamas,OR,Passenger,2,0,2,179,181,1.10
October 31 2020,Yakima,WA,Passenger,157,122,279,166768,167047,0.17
August 31 2024,Jefferson,NY,Passenger,3,0,3,173,176,1.70
January 31 2024,Flathead,MT,Passenger,1,0,1,33,34,2.94
October 31 2018,Cameron,TX,Passenger,1,0,1,34,35,2.86
December 31 2019,Kootenai,ID,Passenger,1,2,3,238,241,1.24
August 31 2021,Multnomah,OR,Passenger,3,7,10,725,735,1.36
April 30 2024,Chelan,WA,Passenger,839,235,1074,54265,55339,1.94
December 31 2024,San Francisco,CA,Passenger,2,1,3,60,63,4.76
September 30 2022,Anne Arundel,MD,Truck,1,0,1,47,48,2.08
March 31 2020,Maricopa,AZ,Passenger,9,9,18,1686,1704,1.06
September 30 2019,Douglas,NE,Passenger,0,1,1,65,66,1.52
July 31 2017,Montgomery,TN,Passenger,1,0,1,281,282,0.35
January 31 2024,Caddo,LA,Passenger,2,0,2,14,16,12.50
June 30 2024,Middlesex,NJ,Passenger,1,0,1,23,24,4.17
October 31 2018,Madison,ID,Passenger,1,0,1,35,36,2.78
February 28 2021,Flathead,MT,Passenger,2,0,2,61,63,3.17
October 31 2024,Monterey,CA,Truck,1,0,1,28,29,3.45
December 31 2017,Walla Walla,WA,Truck,0,0,0,13287,13287,0.00
